Amtgard Stormwall,"LatLng(29.36262, -95.0406)",medieval,http://www.larping.org/larps/listing/amtgard-stormwall/,"<li><span class=""icon-direction""></span>Stormwall is a chapter of Amtgard, a nation-wide boffer larp organization dedicated to the fun and excitement of the Renaissance, Medieval and…</li>",boffer
Akuma Forest Colony of LarpCraft,"LatLng(44.47667, -89.53031)",fantasy,http://www.larping.org/larps/listing/akuma-forest-colony-of-larpcraft/,"<li><span class=""icon-direction""></span>Akuma Forest Colony is a boffer larp group in LarpCraft, our game style is based from Myths and Fantasy section. We\'re…</li>",boffer
Neothera Saga,"LatLng(50.70273, -3.55891)",fantasy,http://www.larping.org/larps/listing/neothera-saga/,"<li><span class=""icon-direction""></span>Based in a high fantasy boffer setting with Steampunk elements, the Neothera Saga promises to provide our participants with an authentic…</li>",boffer
The Crucible,"LatLng(-37.08232, 175.09034)",fantasy,http://www.larping.org/larps/listing/the-crucible/,"<li><span class=""icon-direction""></span>Crucible is a faction-based fantasy larp run in Auckland, New Zealand, with approximately 150 participants. It runs two weekend-long games…</li>",pen and paper
Hydra Larp Convention,"LatLng(-41.23942, 174.97919)",convention,http://www.larping.org/larps/listing/hydra-larp-convention/,"<li><span class=""icon-direction""></span>Hydra is a weekend-long larp convention (Friday night - Sunday afternoon) in wellington, New Zealand. It runs a variety of…</li>",pen and paper
HEATHENRY LARP,"LatLng(44.15091, -70.61179)",nordic,http://www.larping.org/larps/listing/heathenry-larp-viking-age-asatru-larp-set-in-vinland-c-1010-afternoon-plot-followed-by-a-rousing-traditional-celebration/,"<li><span class=""icon-direction""></span>Heathenry is an open-ended blend of Viking Age / Ásatrú Reenactment and Nordic-Inspired LARP with a Limb-Based, Boffer-Style Combat System.…</li>",pen and paper
Brumes,"LatLng(46.49006, 6.29124)",fantasy,http://www.larping.org/larps/listing/brumes/,"<li><span class=""icon-direction""></span>Boffer Larp Après un court séjour chez nous, vous aurez tôt fait de rencontrer les divers peuples qui arpentent ce petit monde…</li>",pen and paper
Dying Light,"LatLng(45.44747, -122.24205)",post-apoc,http://www.larping.org/larps/listing/dying-light/,"<li><span class=""icon-direction""></span>Boffer Larp. 2,000 years ago, the gates that lead us to this world came crashing down, stranding us light years from our…</li>",pen and paper
Toys in the Attic,"LatLng(50.8459, 5.87784)",fantasy,http://www.larping.org/larps/listing/toys-in-the-attic/,"<li><span class=""icon-direction""></span>Boffer Larp, Je staat op de laatste treden van een oude, steile en krakende trap naar een zolder. Langzaam doe je het…</li>",pen and paper
Libra LARP,"LatLng(32.79405, 34.98957)",fantasy,http://www.larping.org/larps/listing/libra-larp/,"<li><span class=""icon-direction""></span>לארפ ליברה סופ\""ש הראשון של ספטמבר 4/9/14 - 6/9/14 www.larp.co.il</li>",pen and paper
DragonHeart Medival and Fantasy  Guild,"LatLng(33.92897, -117.44059)",fantasy,http://www.larping.org/larps/listing/riverside-medival-and-fantasy-guild/,"<li><span class=""icon-direction""></span>Riverside Ca based boffer Larping community , looking for more players in the Riverside CA Area or surrounding citys. Feel free…</li>",boffer
Legends: Legacy,"LatLng(42.29403, -71.98592)",fantasy,http://www.larping.org/larps/listing/legends-legacy/,"<li><span class=""icon-direction""></span>Boffer Larp. The cast of Legends Roleplaying is pleased that our new campaign, \""Legends Legacy\"" has begun. Join us at Camp Marshall…</li>",pen and paper
Shadow Accord,"LatLng(47.20872, -122.7572)",medieval,http://www.larping.org/larps/listing/shadow-accord/,"<li><span class=""icon-direction""></span>Shadow Accord is multi-faction Old World of Darkness game set in a small town in medieval England.</li>",pen and paper
Silver’s Glory Heroic,"LatLng(38.95208, -95.51756)",fantasy,http://www.larping.org/larps/listing/silvers-glory-heroic/,"<li><span class=""icon-direction""></span>Silver\'s Glory is a boffer Live Action Role playing (LARP) game using the Heroic Interactive Theatre rules based out of the…</li>",boffer
Dargarth Live Action Wargaming,"LatLng(47.63076, -122.3148)",fantasy,http://www.larping.org/larps/listing/dargarth-live-action-wargaming/,"<li><span class=""icon-direction""></span>Dargarth is a boffer live action wargame, based in Seattle, Washington. Participants engage in medieval fantasy combat and roleplay with full…</li>",boffer
Pandora,"LatLng(35.60125, -82.6084)",fantasy,http://www.larping.org/larps/listing/pandora/,"<li><span class=""icon-direction""></span>Pandora LARP is a high fantasy light-touch boffer LARP based out of Asheville North Carolina. Designed to integrate role-play, combat,…</li>",boffer
Mythicrealms,"LatLng(40.64899, -111.94065)",fantasy,http://www.larping.org/larps/listing/mythicrealms/,"<li><span class=""icon-direction""></span>Care to join in a grand adventure? Mythicrealms is the longest running boffer LARP in Utah. It is centered in Salt…</li>",boffer
Swordcraft Bendigo Weekly Battle Game,"LatLng(-36.74468, 144.27381)",fantasy,http://www.larping.org/larps/listing/swordcraft-bendigo-weekly-battle-game/,"<li><span class=""icon-direction""></span>Swordcraft is a medieval Live Action Battle Game and Boffer LARP where players fight with reinforced, realistic looking foam rubber weapons…</li>",pen and paper
Havok: World of Vaithan,"LatLng(49.89975, -97.13749)",fantasy,http://www.larping.org/larps/listing/havok-world-of-vaithan/,"<li><span class=""icon-direction""></span>Havok: World of Vaithan is Winnipeg, Manitoba CANADA\'s longest running, and first and foremost medieval fantasy boffer LARP, seeing adventurers carve…</li>",boffer
American Freeform of Savannah,"LatLng(32.08354, -81.09983)",other,http://www.larping.org/larps/listing/american-freeform-of-savannah/,"<li><span class=""icon-direction""></span>At AFS, we do smaller-scale larps, all one-shots, meant to tell an entire story in one go. We\'re all about…</li>",pen and paper
Swordcraft Quest,"LatLng(-37.84695, 145.99479)",fantasy,http://www.larping.org/larps/listing/swordcraft-quest/,"<li><span class=""icon-direction""></span>Swordcraft is a medieval Live Action Battle Game and LARP where players fight with reinforced, realistic looking boffer rubber weapons…</li>",boffer
Swordcraft weekly Battle Game,"LatLng(-37.78834, 144.95955)",fantasy,http://www.larping.org/larps/listing/swordcraft-weekly-battle-game/,"<li><span class=""icon-direction""></span>Swordcraft is a medieval Live Action Battle Game and LARP where players fight with reinforced, realistic looking boffer rubber weapons…</li>",boffer
Larp House,"LatLng(44.95572, -93.16699)",nordic,http://www.larping.org/larps/listing/larp-house/,"<li><span class=""icon-direction""></span>The Larp House is an inclusive community that brings alternative larp to the Twin Cities. We are the Larp House…</li>",pen and paper
Messina,"LatLng(34.05223, -118.24368)",other,http://www.larping.org/larps/listing/messina/,"<li><span class=""icon-direction""></span>Meassina is a larp that takes place in the 1930s earth. A world of magic and fantasy has secretly been…</li>",pen and paper
Frailties And Echoes: A Changeling The Lost LARP,"LatLng(33.78942, -118.1426)",other,http://www.larping.org/larps/listing/frailties-and-echoes-a-changeling-the-lost-larp/,"<li><span class=""icon-direction""></span>A decade ago, the previous Long Beach Freehold disappeared in an event known as The Exodus. A new freehold was…</li>",pen and paper
SkyFal,"LatLng(39.7684, -86.15807)",post-apoc,http://www.larping.org/larps/listing/skyfal/,"<li><span class=""icon-direction""></span>In the early part of the 21st century, mankind experienced a tragic natural disaster that forever changed human history. An…</li>",pen and paper
NERO Atlanta,"LatLng(32.7688, -83.80371)",fantasy,http://www.larping.org/larps/listing/nero-atlanta/,"<li><span class=""icon-direction""></span>Boffer larp</li>",pen and paper
Kings of New York,"LatLng(40.74513, -73.98832)",other,http://www.larping.org/larps/listing/kings-of-new-york/,"<li><span class=""icon-direction""></span>New York, the city that never sleeps. An Ivory Tower. A cesspool. Both Babylon and Bohemia. Home to those who…</li>",pen and paper
Badlands,"LatLng(35.10943, -85.17122)",other,http://www.larping.org/larps/listing/badlands/,"<li><span class=""icon-direction""></span>Coming in the Fall of 2015! A Supernatural Wild West boffer larp set in the Heroic Interactive Theatre game world of…</li>",boffer
Star Trek: The LARP,"LatLng(37.66882, -122.0808)",sci-fi,http://www.larping.org/larps/listing/star-trek-the-larp/,"<li><span class=""icon-direction""></span>It\'s not official, just a hand crafted game. It\'s designed for simplicity and easy of play. Very RP focused. Currently…</li>",pen and paper
Chimera Productions LARP Inc.,"LatLng(-37.81411, 144.96328)",fantasy,http://www.larping.org/larps/listing/chimera-productions-larp-inc/,"<li><span class=""icon-direction""></span>Chimera Productions LARP, Inc. is a registered Not-For-Profit organisation in Victoria, Australia. We currently offer two boffer larp Live Action Roleplaying games:…</li>",boffer
Dystopia Rising Fields of Iron (Indiana),"LatLng(39.78532, -85.75035)",post-apoc,http://www.larping.org/larps/listing/dystopia-rising-fields-of-iron-indiana/,"<li><span class=""icon-direction""></span>Boffer Larp. The world ended a long time ago. At least, the world we currently know ended a long time ago. Somewhere…</li>",pen and paper
Medusa larp convention,"LatLng(-37.8027, 175.30711)",other,http://www.larping.org/larps/listing/medusa-larp-convention/,"<li><span class=""icon-direction""></span>Medusa LARP convention intends to build up and grow the interest of LARP (live action role play) in the Hamilton…</li>",pen and paper
Hamilton Larpers NZ,"LatLng(-37.80254, 175.30984)",fantasy,http://www.larping.org/larps/listing/hamilton-larpers-nz/,"<li><span class=""icon-direction""></span>This group is for those Hamilton LARPer\'s looking to practice, spar, explore and socialise or to organize travel and expeditionary…</li>",pen and paper
The Borderlands LARP- Tallahassee,"LatLng(30.34901, -84.79714)",fantasy,http://www.larping.org/larps/listing/the-borderlands-larp-tallahassee/,"<li><span class=""icon-direction""></span>Boffer Larp. Calling all Mercenaries, Sell Swords, Adventurers and Opportunist. It has been more than fifty years since beasts of legend have…</li>",pen and paper
GERF,"LatLng(55.77194, 12.47396)",fantasy,http://www.larping.org/larps/listing/gerf/,"<li><span class=""icon-direction""></span>The GERF boffer larp campaign is for kids from 8-16 of age - we play every 3rd Saturday of the Month. price:…</li>",boffer
Helios Live,"LatLng(55.80992, 12.488)",fantasy,http://www.larping.org/larps/listing/helios-live/,"<li><span class=""icon-direction""></span>Helios live is a fantasy boffer larp campaign for 12+ - we got a game on the 4th saturday of each month.…</li>",boffer
TALAN: Kingdoms,"LatLng(35.88887, -78.74922)",fantasy,http://www.larping.org/larps/listing/talan-kingdoms/,"<li><span class=""icon-direction""></span>Greetings! Welcome to the next TALAN campaign TALAN: Kingdoms. TALAN: Kingdoms will likely be a new boffer larping experience for larpers…</li>",boffer
Conflits Éternels,"LatLng(45.69421, -74.52557)",medieval,http://www.larping.org/larps/listing/conflits-eternels/,"<li><span class=""icon-direction""></span>Boffer Larp. Conflits Éternels est une aventure qui a lieu quatre fois par an. Tous sont invités à y découvrir un monde…</li>",pen and paper
The Realm of Barenheim,"LatLng(40.12007, -75.55137)",medieval,http://www.larping.org/larps/listing/the-realm-of-barenheim/,"<li><span class=""icon-direction""></span>A Southeastern PA chapter of Dagorhir. We focus on heavy boffer combat, survival, woodcraft, characterization, immersion, and culture.</li>",boffer
NERO Highborn,"LatLng(41.44165, -88.78925)",medieval,http://www.larping.org/larps/listing/nero-highborn/,"<li><span class=""icon-direction""></span>NERO Highborn is a medieval fantasy boffer LARP. We have an experienced and dedicated staff of people who understand what it…</li>",boffer
Z-World (LARP),"LatLng(42.96859, -80.1492)",post-apoc,http://www.larping.org/larps/listing/z-world-larp/,"<li><span class=""icon-direction""></span>Boffer Larp. “Don’t Open; Dead Inside” Some monsters are all about the scare. The jump-in-your seat moments when the closet door springs…</li>",pen and paper
Dagatar Combat Society,"LatLng(17.99463, -66.64532)",fantasy,http://www.larping.org/larps/listing/dagatar-combat-society/,"<li><span class=""icon-direction""></span>We are a group of boffer larping dedicated With móvies of fantasie and historie books of medieval aventures</li>",boffer
Jester’s Hollow Colony of Larpcraft,"LatLng(42.17959, -88.30458)",fantasy,http://www.larping.org/larps/listing/jesters-hollow-colony-of-larpcraft/,"<li><span class=""icon-direction""></span>Northwestern Chicago Suburbs / Rockford Colony of the Larpcraft www.larpcraft.com , boffer larp Myths and Legends system. Fantasy genre, medium immersion game,…</li>",boffer
Seregdor,"LatLng(30.20882, -92.0183)",medieval,http://www.larping.org/larps/listing/seregdor/,"<li><span class=""icon-direction""></span></li>",pen and paper
Dagorhir: Kingdom of Dragonreach,"LatLng(32.57903, -97.36252)",medieval,http://www.larping.org/larps/listing/dagorhir-kingdom-of-dragonreach/,"<li><span class=""icon-direction""></span>Dragonreach is the Fort Worth chapter of Dagorhir Battlegames, a non-profit organization that is dedicated to boffer medieval combat and life.…</li>",boffer
Minds Eye Society LARP,"LatLng(41.72808, -93.58706)",fantasy,http://www.larping.org/larps/listing/minds-eye-society-larp/,"<li><span class=""icon-direction""></span>Mind’s Eye Society, also known as MES, is at its core a community of role-players who come together to play…</li>",pen and paper
Noatun,"LatLng(29.42412, -98.49363)",medieval,http://www.larping.org/larps/listing/noatun/,"<li><span class=""icon-direction""></span></li>",pen and paper
"Riesenstadt, Austin TX Dagorhir","LatLng(30.40012, -97.68494)",fantasy,http://www.larping.org/larps/listing/riesenstadt-austin-tx-dagorhir/,"<li><span class=""icon-direction""></span>Riesenstadt is the Austin TX chapter of Dagorhir Boffer Larp. we meet most every saturday at walnut creek park at 2pm. 757.870.2847…</li>",pen and paper
Riesenstadt (Austin Dagorhir),"LatLng(30.40257, -97.6854)",fantasy,http://www.larping.org/larps/listing/riesenstadt-austin-dagorhir/,"<li><span class=""icon-direction""></span>Riesenstadt is the active Dagorhir Boffer Larp chapter in Austin Texas. We meet most Saturday afternoons at Walnut Creek Park off Lamar…</li>",pen and paper
NERO Central,"LatLng(38.96348, -95.18138)",fantasy,http://www.larping.org/larps/listing/nero-central/,"<li><span class=""icon-direction""></span>Boffer Larp</li>",pen and paper
Dagorhir: Oakvale,"LatLng(33.24336, -95.90286)",fantasy,http://www.larping.org/larps/listing/dagorhir-oakvale-2/,"<li><span class=""icon-direction""></span>The Commerce Texas Chapter of Dagorhir Boffer Larp Battle Games Association. Meetings occur every Sunday at 2 on the corner of Monroee…</li>",pen and paper
NERO South Carolina,"LatLng(35.12339, -81.34321)",fantasy,http://www.larping.org/larps/listing/nero-south-carolina/,"<li><span class=""icon-direction""></span>Boffer Larp</li>",pen and paper
Dagorhir: Empire of Illudar,"LatLng(32.92147, -96.89221)",fantasy,http://www.larping.org/larps/listing/dagorhir-empire-of-illudar/,"<li><span class=""icon-direction""></span>The Dallas Texas chapter of Dagorhir Boffer Larp Battlegames. Illudar is the Dallas Texas chapter of Dagorhir Battlegames, a non-profit organization dedicated…</li>",pen and paper
Animation Medievale Yggdrasil,"LatLng(47.01233, -70.23886)",fantasy,http://www.larping.org/larps/listing/animation-medievale-yggdrasil/,"<li><span class=""icon-direction""></span>Notre équipe peut se rendre sur place ou vous accueillir dans notre magnifique site boisé, situé à environ 45 minutes…</li>",pen and paper
Amtgard – Duchy of Felfrost,"LatLng(45.37191, -75.69506)",fantasy,http://www.larping.org/larps/listing/amtgard-duchy-of-felfrost/,"<li><span class=""icon-direction""></span>The Duchy of Felfrost meets every Sunday at 1pm at Hog\'s Back Park. We\'re a chapter of Amtgard Boffer Larp, a nationwide…</li>",pen and paper
Amtgard – Linnagond,"LatLng(44.30786, -78.31905)",fantasy,http://www.larping.org/larps/listing/amtgard-linnagond/,"<li><span class=""icon-direction""></span>Amtgard is a medieval/fantasy swords and sorcery sport LARP. Heavy on the boffer combat, including magic and archery. Battle games, quests,…</li>",boffer
Sanctuary of Ravenwood,"LatLng(26.19707, -98.17836)",fantasy,http://www.larping.org/larps/listing/sanctuary-of-ravenwood/,"<li><span class=""icon-direction""></span>Welcome to the Facebook page for The Sanctuary of Ravenwood! The biggest and best boffer larp HFS group in South Texas! We…</li>",boffer
Ascendant,"LatLng(38.58528, -77.37972)",other,http://www.larping.org/larps/listing/ascendant/,"<li><span class=""icon-direction""></span>Rise from the ashes… The Age of Death has passed and the shattered cities lie in desolated ruin. The forces…</li>",pen and paper
Kingdom of Havenswatch a Chapter of the High Fantasy Society,"LatLng(31.0636, -97.39976)",fantasy,http://www.larping.org/larps/listing/kingdom-of-havenswatch-a-chapter-of-the-high-fantasy-society/,"<li><span class=""icon-direction""></span>Havenswatch is a fantasy boffer LARP group which focuses on high paced live action combat system. The combat system also includes…</li>",boffer
Wickerwood,"LatLng(26.16308, -97.97463)",medieval,http://www.larping.org/larps/listing/wickerwood/,"<li><span class=""icon-direction""></span>Wickerwood is a semi-new Amtgard Boffer Larp park that was founded on January 11, 2014. We are currently a shire under the…</li>",pen and paper
MIAHM – “Moon is a Harsh Mistress”,"LatLng(32.09651, 34.80552)",other,http://www.larping.org/larps/listing/miahm-moon-is-a-harsh-mistress/,"<li><span class=""icon-direction""></span>\""Moon is a Harsh Mistress\"" (MIAHM) is a twenty-four-seven LARP in the Werewolf: The Apocalypse setting. A live session is…</li>",pen and paper
Havenswatch,"LatLng(31.06339, -97.39908)",fantasy,http://www.larping.org/larps/listing/havenswatch/,"<li><span class=""icon-direction""></span>This is an average day for those in Havenswatch, the boffer LARP group that meets every Sunday from 2:30 till about…</li>",boffer
Crusade of Ashes,"LatLng(42.0709, -91.66703)",other,http://www.larping.org/larps/listing/crusade-of-ashes/,"<li><span class=""icon-direction""></span>Crusade of Ashes is a Vampire: the Masquerade LARP using the Sabbat setting. While the game is physically played in…</li>",pen and paper
Bellhollow,"LatLng(43.13939, -80.26443)",fantasy,http://www.larping.org/larps/listing/bellhollow/,"<li><span class=""icon-direction"">Boffer Larp.</span></li>",pen and paper
Alliance LARP Denver,"LatLng(38.99388, -105.05693)",fantasy,http://www.larping.org/larps/listing/alliance-larp-denver/,"<li><span class=""icon-direction""></span>Alliance Boffer Larp group meets once a month officially, and every Sunday unofficially. We have players from Fort Collins to Colorado…</li>",pen and paper
Fear The Coming Darkness,"LatLng(39.16478, -76.62444)",other,http://www.larping.org/larps/listing/fear-the-coming-darkness/,"<li><span class=""icon-direction""></span>Fear The Coming Darkness is a White Wolf Larp using the New World of Darkness Storytelling System. Here players of…</li>",pen and paper
Barony of Twilight Peak (Nothern Empire of Amtgard),"LatLng(43.75223, -79.43241)",fantasy,http://www.larping.org/larps/listing/barony-of-twilight-peak-nothern-empire-of-amtgard/,"<li><span class=""icon-direction""></span>http://www.warlordsports.com/documents/v8/v8_RC0.7.4.pdf A province of The Northern Empire of Amtgard, Twilight Peak is the Toronto branch of the Amtgard Boffer Larp group. Free…</li>",pen and paper
Mind’s Eye Society – Vampire: The Masquerade,"LatLng(41.25236, -95.99799)",other,http://www.larping.org/larps/listing/minds-eye-society-vampire-the-masquerade/,"<li><span class=""icon-direction""></span>Vampire LARP in the modern nights. Political intrigue under the By Night Studios Vampire the Masquerade system. Contact our Storyteller…</li>",pen and paper
CRO – Creative Roleplaying Organization,"LatLng(41.91362, -72.0957)",fantasy,http://www.larping.org/larps/listing/cro-creative-roleplaying-organization/,"<li><span class=""icon-direction""></span>CRO has a long history as a medieval fantasy boffer LARP in Northeastern Connecticut. We are currently in our 6th campaign…</li>",boffer
Vampire: The Masquerade: Camarilla,"LatLng(39.80432, -105.09697)",theater,http://www.larping.org/larps/listing/vampire-the-masquerade-camarilla/,"<li><span class=""icon-direction""></span>This is a Vampire the Masquerade game set in Denver. We are a member of the Mind\'s Eye Society an…</li>",pen and paper
Dystopia Rising: PNW,"LatLng(47.20917, -122.75556)",post-apoc,http://www.larping.org/larps/listing/dystopia-rising-pnw/,"<li><span class=""icon-direction""></span>Dystopia Rising is a fully immersive boffer role-playing game set in a post-apocalyptic, zombie infested world. From Friday to Sunday you…</li>",boffer
The Frostlands of Amtgard,"LatLng(44.32234, -88.43062)",fantasy,http://www.larping.org/larps/listing/the-frostlands-of-amtgard/,"<li><span class=""icon-direction""></span>Welcome to The Frostlands, a Barony in the Principality of Polaris of the Kingdom of The Rising Winds of Amtgard Boffer Larp group.…</li>",pen and paper
Underworld: Kalidor,"LatLng(53.54439, -113.49093)",fantasy,http://www.larping.org/larps/listing/underworld-kalidor/,"<li><span class=""icon-direction""></span>Underworld Kalidor is the Alberta Guildhouse of Underworld Boffer LARP. Underworld is an 18+ fantasy/horror Live Action Role Playing game with…</li>",pen and paper
O.R.C.S LARP,"LatLng(37.0741, -76.33142)",nordic,http://www.larping.org/larps/listing/o-r-c-s-larp-2/,"<li><span class=""icon-direction""></span>Organized Recreational Combat Simulations (O.R.C.S.) is a full-contact boffer medieval fantasy war gaming club located in the Hampton Roads area since…</li>",boffer
Graal-RJ,"LatLng(-22.96119, -43.27355)",fantasy,http://www.larping.org/larps/listing/graal-rj/,"<li><span class=""icon-direction""></span>Graal-RJ é um grupo dedicado à atividades no Rio de Janeiro, que organiza eventos de RPG ao Vivo (Boffer Larp). Cavaleiros…</li>",pen and paper
Interphaze,"LatLng(44.9537, -93.08996)",fantasy,http://www.larping.org/larps/listing/interphaze/,"<li><span class=""icon-direction""></span>Interphaze is a professional LARP company specializing in high quality, family friendly LARP events. We are based in the Twin…</li>",pen and paper
Bay Area Masquerade,"LatLng(37.38997, -122.08161)",other,http://www.larping.org/larps/listing/bay-area-masquerade/,"<li><span class=""icon-direction""></span>Bay Area Masquerade is an OWOD Vampire the Masquerade game played in Mountain View, CA. We play every Friday night,…</li>",pen and paper
The Sword Tag Society,"LatLng(40.84036, -75.71315)",fantasy,http://www.larping.org/larps/listing/the-sword-tag-society/,"<li><span class=""icon-direction""></span>The group is geared towards boffer medieval combat, building outdoor, and real life skills, fun, and adventure. We participate in…</li>",boffer
Les Terres de Bélénos,"LatLng(46.04049, -72.2406)",fantasy,http://www.larping.org/larps/listing/les-terres-de-belenos/,"<li><span class=""icon-direction""></span>Boffer Larp. Les Terres de Bélénos, c\'est un Grandeur Nature réservé aux 16 ans et plus qui est situé dans la région…</li>",pen and paper
Lichwood Grove – Amtgard,"LatLng(43.41965, -80.48208)",medieval,http://www.larping.org/larps/listing/lichwood-grove-amtgard/,"<li><span class=""icon-direction""></span>We are a LARP group in Kitchener on, ca. Amtgard is a mostly combat based boffer LARP with roleplay and…</li>",boffer
QUEST LARP,"LatLng(53.34205, -1.20347)",fantasy,http://www.larping.org/larps/listing/quest-larp/,"<li><span class=""icon-direction""></span>The QUEST Larp club runs linear boffer adventure weekends 2-3 times per year on the South Yorks / North Notts /…</li>",boffer
Chroniques d’Akéras,"LatLng(45.75531, -73.64291)",medieval,http://www.larping.org/larps/listing/chroniques-dakeras/,"<li><span class=""icon-direction""></span>Boffer Larp. \""Les Chroniques d\'Akéras\"" vous propose un univers médiéval-fantastique dans un monde de magie, de quêtes et d\'aventures. Votre rôle est…</li>",pen and paper
Alliance Alberta,"LatLng(51.08372, -113.9878)",fantasy,http://www.larping.org/larps/listing/alliance-alberta/,"<li><span class=""icon-direction""></span>Our Boffer Live Action Role-Play group (LARP) is based on a fantasy setting of our own creation using the Alliance Ruleset.…</li>",pen and paper
Le Portail d’Argore,"LatLng(45.70841, -75.09266)",fantasy,http://www.larping.org/larps/listing/le-portail-dargore/,"<li><span class=""icon-direction""></span>Boffer Larp. Bienvenue à vous, ô étranger qui traversez le portail magique pour la toute première fois. Laissez moi vous faire visiter…</li>",pen and paper
The Forgotten Domain LARP,"LatLng(43.15158, -76.18211)",fantasy,http://www.larping.org/larps/listing/the-forgotten-domain-larp/,"<li><span class=""icon-direction""></span>Weekly events Fridays May - October. A Completely free Fantasy boffer larp adventure. Check it out at http://forgottendomain.yolasite.com/</li>",boffer
Arcane,"LatLng(41.35411, -72.62603)",fantasy,http://www.larping.org/larps/listing/arcane/,"<li><span class=""icon-direction""></span></li>",pen and paper
Seventh Kingdom IGE,"LatLng(40.46864, -74.74895)",fantasy,http://www.larping.org/larps/listing/seventh-kingdom-ige/,"<li><span class=""icon-direction""></span>Immerse yourself in a boffer larp fantasy environment in Seventh Kingdom IGE (Interactive Game Environment). Our setting provides players with a continuous…</li>",boffer
Front Range Sabbat: A Vampire the Masquerade LARP,"LatLng(39.80276, -105.08748)",other,http://www.larping.org/larps/listing/front-range-sabbat-a-vampire-the-masquerade-larp/,"<li><span class=""icon-direction""></span>We are a Vampire: The Masquerade LARP group based in Arvada, Colorado. Website Here: http://frontrangesabbat.homestead.com/index.html We are a part of…</li>",pen and paper
Legynds- Second Dawn,"LatLng(33.749, -84.38798)",fantasy,http://www.larping.org/larps/listing/legynds-second-dawn/,"<li><span class=""icon-direction""></span>Boffer Larp. Join us in Memora for an amazing journey as we explore the Age of Revelation. The Age of Mystery has…</li>",pen and paper
House of Dark Tidings,"LatLng(45.27803, -66.05895)",other,http://www.larping.org/larps/listing/house-of-dark-tidings/,"<li><span class=""icon-direction""></span>We play Old World of Darkness (Vampire: The Masquerade, Werewolf the Apocalypse) and New World of Darkness (Changeling The Lost).…</li>",pen and paper
Les Terres de Galandor,"LatLng(45.20405, -72.17383)",fantasy,http://www.larping.org/larps/listing/les-terres-de-galandor/,"<li><span class=""icon-direction""></span>Boffer Live action role playing event in Magog, Quebec, Canada for 14 years old and more. We exist since 2001.</li>",pen and paper
Inland Waters Colony of Norhaven,"LatLng(43.76223, -87.75144)",fantasy,http://www.larping.org/larps/listing/inland-waters-colony-of-norhaven/,"<li><span class=""icon-direction""></span>The Inland Waters Colony is part of the Eastern Wisconsin LarpCraft region of Norhaven. We host baffer larp medieval fantasy & zombie…</li>",pen and paper
Nero – Tales of Teana,"LatLng(-25.9806, 28.1171)",fantasy,http://www.larping.org/larps/listing/tales-of-teana/,"<li><span class=""icon-direction""></span>Tales of Teana is a boffer LARP in Gauteng, started in April 2012. Our vision is to provide a character…</li>",boffer
Caeloras Live Action Roleplaying,"LatLng(42.39326, -72.81384)",fantasy,http://www.larping.org/larps/listing/caeloras-live-action-roleplaying/,"<li><span class=""icon-direction""></span>Caeloras Live Action Roleplaying takes place in a high fantasy setting in the world of Caeloras. While some cliche elements…</li>",pen and paper
Epoch Toronto Foundation,"LatLng(43.61582, -80.08437)",fantasy,http://www.larping.org/larps/listing/epoch-toronto-foundation/,"<li><span class=""icon-direction""></span>Epoch is a boffer live-action roleplaying game set in an apocalyptic time of swords and sorcery. It is a world of…</li>",boffer
No Rest for the Wicked,"LatLng(56.56208, -2.8364)",sci-fi,http://www.larping.org/larps/listing/no-rest-for-the-wicked/,"<li><span class=""icon-direction""></span>No Rest for the Wicked is a full-contact boffer LARP inspired by the Warhammer 40,000 setting with a focus on exploration,…</li>",boffer
Realms of Adventure – Live the Magic!,"LatLng(41.09079, -74.65266)",fantasy,http://www.larping.org/larps/listing/realms-of-adventure-live-the-magic/,"<li><span class=""icon-direction""></span>Realms of Adventure is a boffer LARP established in 2003, with years in the making, based in Sparta, NJ. We strive…</li>",boffer
7 realms,"LatLng(52.1158, 6.65113)",fantasy,http://www.larping.org/larps/listing/7-realms/,"<li><span class=""icon-direction""></span>7 Realms is a series of larp events in a low-fantasy medieval world. We organise two weekend events per year,…</li>",pen and paper
Here At The End,"LatLng(43.01245, -87.92521)",post-apoc,http://www.larping.org/larps/listing/here-at-the-end/,"<li><span class=""icon-direction""></span>Here at the End is a post apocalyptic larp that uses laser tag guns and boffer weapons to resolve combat.…</li>",boffer
SOLAR: Clanthia,"LatLng(33.65491, -83.58098)",fantasy,http://www.larping.org/larps/listing/solar-clanthia/,"<li><span class=""icon-direction""></span>SOLAR is a fantasy Boffer Live-Action Role-Playing game (often referred to as a LARP). Within the constraints of the campaign environment,…</li>",pen and paper
,"LatLng(46.45016, -72.22101)",fantasy,http://www.larping.org/larps/listing/4415/,"<li><span class=""icon-direction""></span></li>",pen and paper
Projet Pandore,"LatLng(46.35171, -73.21723)",post-apoc,http://www.larping.org/larps/listing/projet-pandore/,"<li><span class=""icon-direction""></span>Boffer GN post-apo avec airsoft 18 ans et +</li>",pen and paper
NERO Hartford — The Kaurath Campaign,"LatLng(41.29975, -73.02959)",fantasy,http://www.larping.org/larps/listing/nero-hartford-the-kaurath-campaign/,"<li><span class=""icon-direction""></span>Boffer Larp</li>",pen and paper
